price,c_by_hour,load_forecast_da,off_wind_da,on_wind_da,solar_da,gen_forecast_da,res_sum_da,date,year,month,day,weekday,hour,dayofyear,is_holiday,day_type
82.0,4,61133.56,217.5625,11237.9725,19798.47,62397.55,31254.005,2023-04-03,2023,4,3,0,15,93,0,weekday
100.35,4,61604.935,233.555,11496.155,12455.6275,58236.01,24185.3375,2023-04-03,2023,4,3,0,16,93,0,weekday
133.77,4,62168.2475,254.57,11179.9875,4845.25,52824.2,16279.8075,2023-04-03,2023,4,3,0,17,93,0,weekday
158.11,4,62468.3775,296.765,10750.8225,651.0925,52303.32,11698.68,2023-04-03,2023,4,3,0,18,93,0,weekday
156.25,4,61203.2925,328.58000000000004,11079.155,7.8625,51845.41,11415.5975,2023-04-03,2023,4,3,0,19,93,0,weekday
142.94,4,58315.825,363.4875,11211.6925,0.0,51042.18,11575.179999999998,2023-04-03,2023,4,3,0,20,93,0,weekday
132.02,4,55623.7,374.5575,10706.73,0.0,49034.74,11081.2875,2023-04-03,2023,4,3,0,21,93,0,weekday
132.02,4,52326.8425,320.4725,9705.47,0.0,45864.22,10025.9425,2023-04-03,2023,4,3,0,22,93,0,weekday
110.85,4,48751.625,388.055,9073.1025,0.0,42130.64,9461.1575,2023-04-03,2023,4,3,0,23,93,0,weekday
110.0,4,47083.5275,319.8225,7886.055,0.0,39963.93,8205.8775,2023-04-04,2023,4,4,1,0,94,0,weekday
113.68,4,46461.195,275.175,6935.155,0.0,39248.07,7210.33,2023-04-04,2023,4,4,1,1,94,0,weekday
115.42,4,46948.7225,199.1475,5966.135,0.0,38810.06,6165.2825,2023-04-04,2023,4,4,1,2,94,0,weekday
116.64,4,48522.74,146.735,5202.9425,0.0,39530.24,5349.6775,2023-04-04,2023,4,4,1,3,94,0,weekday
121.91,4,51320.42,124.61,4632.32,0.0,41697.15,4756.929999999999,2023-04-04,2023,4,4,1,4,94,0,weekday
145.35,4,56969.735,146.3825,4213.2025,16.13,45694.08,4375.715,2023-04-04,2023,4,4,1,5,94,0,weekday
180.38,4,61182.83,165.4775,3826.9975,1559.2925,51348.78,5551.7675,2023-04-04,2023,4,4,1,6,94,0,weekday
178.53,4,63950.46,160.3125,2883.44,7897.684999999999,57667.85,10941.437499999998,2023-04-04,2023,4,4,1,7,94,0,weekday
147.63,4,64874.27,134.6375,2061.5725,16106.9675,61627.44,18303.1775,2023-04-04,2023,4,4,1,8,94,0,weekday
118.43,4,66227.225,111.38,1929.925,22401.08,63122.51,24442.385,2023-04-04,2023,4,4,1,9,94,0,weekday
112.02,4,66956.4175,85.85749999999999,1949.645,26276.355,63499.14,28311.8575,2023-04-04,2023,4,4,1,10,94,0,weekday
108.86,4,66620.9025,60.8625,1969.145,28599.1375,64078.3,30629.145,2023-04-04,2023,4,4,1,11,94,0,weekday
108.12,4,65822.10500000001,42.14,2036.905,29078.5725,62699.25,31157.6175,2023-04-04,2023,4,4,1,12,94,0,weekday
107.31,4,64134.115,36.585,2147.5575,27433.97,60795.79,29618.112500000003,2023-04-04,2023,4,4,1,13,94,0,weekday
108.71,4,62879.8025,43.015,2312.415,23799.175,58400.7,26154.605,2023-04-04,2023,4,4,1,14,94,0,weekday
112.73,4,61802.145,61.505,2523.0275,18334.795,55344.18,20919.3275,2023-04-04,2023,4,4,1,15,94,0,weekday
122.0,4,61991.545,85.365,2696.76,11353.33,51662.0,14135.455,2023-04-04,2023,4,4,1,16,94,0,weekday
147.1,4,62306.2625,102.5125,2698.49,4450.9625,47601.67,7251.964999999999,2023-04-04,2023,4,4,1,17,94,0,weekday
180.0,4,62508.6575,122.845,2813.995,623.59,50699.51,3560.43,2023-04-04,2023,4,4,1,18,94,0,weekday
177.32,4,61143.9225,149.845,3466.375,7.575,50814.84,3623.795,2023-04-04,2023,4,4,1,19,94,0,weekday
155.56,4,58316.055,151.505,3991.8875,0.0,49429.36,4143.3925,2023-04-04,2023,4,4,1,20,94,0,weekday
141.19,4,55642.755000000005,133.305,4148.32,0.0,47899.08,4281.625,2023-04-04,2023,4,4,1,21,94,0,weekday
141.19,4,52259.45,134.855,3984.3775,0.0,44137.21,4119.2325,2023-04-04,2023,4,4,1,22,94,0,weekday
127.51,4,48790.5575,211.7125,3400.2075,0.0,40220.57,3611.92,2023-04-04,2023,4,4,1,23,94,0,weekday
118.26,4,47238.052500000005,157.9225,3043.9825,0.0,38512.08,3201.905,2023-04-05,2023,4,5,2,0,95,0,weekday
119.61,4,46655.875,113.465,2686.3475,0.0,37678.12,2799.8125,2023-04-05,2023,4,5,2,1,95,0,weekday
118.25,4,46965.0025,84.09,2174.8775,0.0,37179.03,2258.9675,2023-04-05,2023,4,5,2,2,95,0,weekday
124.99,4,48056.4625,68.5525,1782.2050000000002,0.0,38185.59,1850.7575,2023-04-05,2023,4,5,2,3,95,0,weekday
134.46,4,50854.0475,66.82000000000001,1491.7325,0.0,39956.13,1558.5525,2023-04-05,2023,4,5,2,4,95,0,weekday
165.82,4,56394.355,74.3575,1262.73,22.7875,44264.81,1359.875,2023-04-05,2023,4,5,2,5,95,0,weekday
207.92,4,60517.2325,84.715,1121.92,1865.09,50524.66,3071.725,2023-04-05,2023,4,5,2,6,95,0,weekday
179.74,4,63038.145,93.95,857.0125,8903.3025,56601.99,9854.265,2023-04-05,2023,4,5,2,7,95,0,weekday
142.16,4,63667.8375,94.3875,464.9175,18125.18,61603.45,18684.485,2023-04-05,2023,4,5,2,8,95,0,weekday
119.6,4,64668.5725,85.1575,289.275,25321.0925,64099.13,25695.525,2023-04-05,2023,4,5,2,9,95,0,weekday
115.0,4,64996.14,83.8675,322.02,28720.1925,63904.79,29126.08,2023-04-05,2023,4,5,2,10,95,0,weekday
113.59,4,64556.485,80.91,346.765,29003.525,62601.04,29431.2,2023-04-05,2023,4,5,2,11,95,0,weekday
113.84,4,63490.4925,76.7875,372.29,27907.36,60962.14,28356.4375,2023-04-05,2023,4,5,2,12,95,0,weekday
113.81,4,61810.9,70.44749999999999,425.51,25204.0875,58107.2,25700.045,2023-04-05,2023,4,5,2,13,95,0,weekday
113.59,4,60550.8175,61.8175,466.735,21456.0625,56119.36,21984.615,2023-04-05,2023,4,5,2,14,95,0,weekday
116.3,4,59457.9375,62.5375,525.12,16328.695,53156.76,16916.3525,2023-04-05,2023,4,5,2,15,95,0,weekday
135.61,4,60201.0975,73.01,548.74,10268.555,51330.14,10890.305,2023-04-05,2023,4,5,2,16,95,0,weekday
156.52,4,60666.1325,100.66,528.8575,4286.8525,46765.32,4916.37,2023-04-05,2023,4,5,2,17,95,0,weekday
199.56,4,61161.1175,151.8325,696.76,665.4025,50364.79,1513.995,2023-04-05,2023,4,5,2,18,95,0,weekday
191.68,4,59869.5325,213.755,1057.2,15.3325,50346.41,1286.2875,2023-04-05,2023,4,5,2,19,95,0,weekday
164.98,4,57237.8,300.6975,1484.1125,0.0,48415.42,1784.81,2023-04-05,2023,4,5,2,20,95,0,weekday
151.39,4,54370.9325,418.0575,1918.2725,0.0,47297.4,2336.33,2023-04-05,2023,4,5,2,21,95,0,weekday
151.39,4,50919.995,567.1175,2281.985,0.0,44361.36,2849.1025,2023-04-05,2023,4,5,2,22,95,0,weekday
135.54,4,48710.8275,1208.6775,3092.42,0.0,42304.16,4301.0975,2023-04-05,2023,4,5,2,23,95,0,weekday
124.12,4,47189.82,1347.2125,3376.0475,0.0,40806.43,4723.26,2023-04-06,2023,4,6,3,0,96,0,weekday
120.0,4,46508.79,1419.845,3706.145,0.0,39998.03,5125.99,2023-04-06,2023,4,6,3,1,96,0,weekday
115.33,4,46883.72,1426.6675,3852.99,0.0,39282.19,5279.657499999999,2023-04-06,2023,4,6,3,2,96,0,weekday
114.85,4,47857.7,1446.7125,3957.305,0.0,40169.23,5404.0175,2023-04-06,2023,4,6,3,3,96,0,weekday
124.91,4,50764.29,1496.135,4167.5525,0.0,41962.93,5663.6875,2023-04-06,2023,4,6,3,4,96,0,weekday
142.51,4,56160.11,1602.77,4506.625,30.7675,45023.66,6140.1625,2023-04-06,2023,4,6,3,5,96,0,weekday
161.63,4,60370.6425,1737.475,4952.095,2287.445,51093.6,8977.015,2023-04-06,2023,4,6,3,6,96,0,weekday
155.96,4,62826.085,1913.355,5043.5225,9990.1525,58647.22,16947.03,2023-04-06,2023,4,6,3,7,96,0,weekday
129.45,4,63660.4275,2091.2375,4158.78,19481.65,63250.63,25731.667500000003,2023-04-06,2023,4,6,3,8,96,0,weekday
114.63,4,64792.155,2262.295,3256.8325,27327.795,65772.05,32846.9225,2023-04-06,2023,4,6,3,9,96,0,weekday
105.1,4,65203.787500000006,2400.3050000000003,3968.065,31532.69,68190.78,37901.06,2023-04-06,2023,4,6,3,10,96,0,weekday
104.02,4,65052.51,2543.7375,5104.6225,31629.3125,68985.29,39277.6725,2023-04-06,2023,4,6,3,11,96,0,weekday
103.1,4,64323.8825,2648.0725,5789.1975,29482.975,68160.43,37920.245,2023-04-06,2023,4,6,3,12,96,0,weekday
106.01,4,62704.345,2651.4175,6068.1175,25819.68,64865.05,34539.215,2023-04-06,2023,4,6,3,13,96,0,weekday
108.13,4,61201.305,2605.4,6053.625,21616.4625,61230.54,30275.487500000003,2023-04-06,2023,4,6,3,14,96,0,weekday
109.87,4,60084.4675,2569.2925,6034.1675,16049.7825,57417.04,24653.2425,2023-04-06,2023,4,6,3,15,96,0,weekday
121.16,4,60590.31,2680.5275,6019.5925,9797.5225,53828.65,18497.6425,2023-04-06,2023,4,6,3,16,96,0,weekday
140.0,4,60940.2075,2964.47,6300.775,3946.89,48082.36,13212.134999999998,2023-04-06,2023,4,6,3,17,96,0,weekday
150.0,4,61086.8775,3265.7275,7924.9825,616.2125,53143.87,11806.9225,2023-04-06,2023,4,6,3,18,96,0,weekday
144.08,4,59952.94,3550.0975,10608.7075,17.265,54263.94,14176.07,2023-04-06,2023,4,6,3,19,96,0,weekday
129.43,4,57315.3375,3756.035,12895.37,0.0,53833.47,16651.405,2023-04-06,2023,4,6,3,20,96,0,weekday
115.38,4,54520.1475,3847.645,14121.29,0.0,52179.47,17968.935,2023-04-06,2023,4,6,3,21,96,0,weekday
115.38,4,51140.3775,3802.155,14387.895,0.0,49545.48,18190.05,2023-04-06,2023,4,6,3,22,96,0,weekday
100.31,4,42919.5725,3437.28,14387.1525,0.0,45752.84,17824.4325,2023-04-06,2023,4,6,3,23,96,0,weekday
98.73,4,41135.2025,3156.445,13363.39,0.0,43905.84,16519.835,2023-04-07,2023,4,7,4,0,97,1,holiday
100.07,4,40481.15,2925.3725,12302.865,0.0,43905.72,15228.2375,2023-04-07,2023,4,7,4,1,97,1,holiday
101.79,4,40347.205,2866.9625,11345.545,0.0,43265.63,14212.5075,2023-04-07,2023,4,7,4,2,97,1,holiday
103.15,4,40560.0275,3009.3,10622.1375,0.0,42530.98,13631.4375,2023-04-07,2023,4,7,4,3,97,1,holiday
106.95,4,40701.4675,3227.0725,10080.7675,0.0,43011.05,13307.84,2023-04-07,2023,4,7,4,4,97,1,holiday
102.94,4,40773.7575,3377.2475,9749.835,45.6,42691.39,13172.6825,2023-04-07,2023,4,7,4,5,97,1,holiday
106.66,4,42548.4675,3526.89,9244.0,1518.755,41972.17,14289.645,2023-04-07,2023,4,7,4,6,97,1,holiday
110.74,4,45258.3475,3704.2525,7727.0275,6148.9175,44731.18,17580.197500000002,2023-04-07,2023,4,7,4,7,97,1,holiday
103.95,4,48009.99,3939.3825,6137.8275,11898.1225,49202.74,21975.3325,2023-04-07,2023,4,7,4,8,97,1,holiday
101.76,4,50215.405,4080.1825,5737.7575,16402.385000000002,54097.1,26220.325,2023-04-07,2023,4,7,4,9,97,1,holiday
100.9,4,51872.5125,4087.5925,5991.3175,19254.315,57760.0,29333.225,2023-04-07,2023,4,7,4,10,97,1,holiday
91.96,4,51763.11,4106.92,6162.95,20609.3625,59104.08,30879.2325,2023-04-07,2023,4,7,4,11,97,1,holiday
86.77,4,50251.7425,4121.1275000000005,6010.2375,20502.3125,56478.1,30633.6775,2023-04-07,2023,4,7,4,12,97,1,holiday
85.0,4,48545.3675,4187.525,5736.035,19136.8075,54099.75,29060.3675,2023-04-07,2023,4,7,4,13,97,1,holiday
92.12,4,47892.3875,4256.8225,5356.055,16657.72,52286.05,26270.597500000003,2023-04-07,2023,4,7,4,14,97,1,holiday
100.81,4,47364.705,4250.41,5103.1625,12829.135,49311.83,22182.7075,2023-04-07,2023,4,7,4,15,97,1,holiday
107.74,4,48135.6225,4176.4400000000005,5052.6875,8197.74,46636.35,17426.8675,2023-04-07,2023,4,7,4,16,97,1,holiday
127.78,4,48735.995,4166.785,5149.8775000000005,3518.0175,44171.39,12834.68,2023-04-07,2023,4,7,4,17,97,1,holiday
138.55,4,49275.9925,4170.76,5636.6775,601.1675,46852.34,10408.605,2023-04-07,2023,4,7,4,18,97,1,holiday
135.07,4,48758.5025,4133.4925,6250.7875,19.2225,47645.03,10403.5025,2023-04-07,2023,4,7,4,19,97,1,holiday
135.0,4,47487.085,4022.45,6337.585,0.0,45699.83,10360.035,2023-04-07,2023,4,7,4,20,97,1,holiday
136.6,4,46143.9875,3806.2125,6068.105,0.0,44063.25,9874.3175,2023-04-07,2023,4,7,4,21,97,1,holiday
136.6,4,43888.6675,3376.66,5649.65,0.0,41011.94,9026.31,2023-04-07,2023,4,7,4,22,97,1,holiday
123.85,4,44284.3225,3218.605,6332.865,0.0,39524.75,9551.47,2023-04-07,2023,4,7,4,23,97,1,holiday
113.74,4,42705.3675,2638.8975,5746.4425,0.0,36814.38,8385.34,2023-04-08,2023,4,8,5,0,98,0,weekend
114.26,4,41909.28,2265.6325,5336.7625,0.0,35318.34,7602.395,2023-04-08,2023,4,8,5,1,98,0,weekend
110.75,4,41703.705,1932.3875,4953.625,0.0,34759.07,6886.0125,2023-04-08,2023,4,8,5,2,98,0,weekend
110.78,4,42128.4625,1689.1375,4761.425,0.0,34373.59,6450.5625,2023-04-08,2023,4,8,5,3,98,0,weekend
112.16,4,42616.61,1545.26,4727.325,0.0,34448.65,6272.585,2023-04-08,2023,4,8,5,4,98,0,weekend
114.74,4,43603.3375,1487.4375,4828.2675,30.9825,35634.53,6346.6875,2023-04-08,2023,4,8,5,5,98,0,weekend
129.35,4,45630.76,1501.505,4903.96,927.3475,37690.17,7332.8125,2023-04-08,2023,4,8,5,6,98,0,weekend
133.2,4,49209.845,1534.45,4524.535,3789.2525,42238.59,9848.2375,2023-04-08,2023,4,8,5,7,98,0,weekend
129.35,4,52035.27,1537.53,3955.2875,7679.3625,44544.78,13172.18,2023-04-08,2023,4,8,5,8,98,0,weekend
114.74,4,54029.5025,1484.5925,3530.2575,11450.755,46079.05,16465.605,2023-04-08,2023,4,8,5,9,98,0,weekend
106.95,4,55235.39,1370.0225,3264.4825,14449.81,47860.0,19084.315,2023-04-08,2023,4,8,5,10,98,0,weekend
101.84,4,54353.0175,1210.0025,3174.5550000000003,16234.5675,49043.28,20619.125,2023-04-08,2023,4,8,5,11,98,0,weekend
99.0,4,52956.6475,1057.4275,3266.62,16555.0375,47916.32,20879.085,2023-04-08,2023,4,8,5,12,98,0,weekend
95.36,4,51643.87,924.2875,3535.78,15565.84,46271.13,20025.9075,2023-04-08,2023,4,8,5,13,98,0,weekend
94.4,4,50841.0875,839.1949999999999,3739.455,13478.1,43449.96,18056.75,2023-04-08,2023,4,8,5,14,98,0,weekend
98.12,4,50600.1975,802.7774999999999,3900.37,10395.8775,41536.53,15099.025,2023-04-08,2023,4,8,5,15,98,0,weekend
107.0,4,51470.12,780.0125,3942.935,6899.875,39721.42,11622.8225,2023-04-08,2023,4,8,5,16,98,0,weekend
121.9,4,52011.0225,790.38,3801.765,3106.205,37143.09,7698.349999999999,2023-04-08,2023,4,8,5,17,98,0,weekend
135.01,4,51931.5925,866.475,3948.215,565.2075,41724.09,5379.897500000001,2023-04-08,2023,4,8,5,18,98,0,weekend
139.77,4,50501.2825,1015.4075,4449.1925,14.902500000000002,42595.89,5479.5025000000005,2023-04-08,2023,4,8,5,19,98,0,weekend
137.31,4,48710.1175,1167.015,4639.3375,0.0,40420.6,5806.3525,2023-04-08,2023,4,8,5,20,98,0,weekend
134.9,4,47174.005,1267.885,4452.115,0.0,37661.06,5720.0,2023-04-08,2023,4,8,5,21,98,0,weekend
134.9,4,44658.630000000005,1246.765,4032.475,0.0,35704.93,5279.24,2023-04-08,2023,4,8,5,22,98,0,weekend
127.99,4,42257.145,1047.91,2884.13,0.0,31595.69,3932.04,2023-04-08,2023,4,8,5,23,98,0,weekend
117.86,4,40529.7425,885.9675,2440.2975,0.0,30090.41,3326.2650000000003,2023-04-09,2023,4,9,6,0,99,0,weekend
119.83,4,39369.9175,788.8325,2108.3175,0.0,29126.94,2897.15,2023-04-09,2023,4,9,6,1,99,0,weekend
117.99,4,39147.4125,682.465,1816.2125,0.0,28230.25,2498.6775,2023-04-09,2023,4,9,6,2,99,0,weekend
118.24,4,39295.335,563.9875,1673.6325,0.0,27359.29,2237.62,2023-04-09,2023,4,9,6,3,99,0,weekend
117.86,4,39081.5775,481.2475,1637.2225,0.0,26804.62,2118.4700000000003,2023-04-09,2023,4,9,6,4,99,0,weekend
120.0,4,37831.192500000005,465.9725,1629.61,49.8475,25912.69,2145.43,2023-04-09,2023,4,9,6,5,99,0,weekend
118.9,4,38738.4325,472.9025,1597.5225,1939.4025,25521.22,4009.8275,2023-04-09,2023,4,9,6,6,99,0,weekend
122.98,4,41639.58,485.7925,1276.665,7794.98,30657.57,9557.4375,2023-04-09,2023,4,9,6,7,99,0,weekend
112.21,4,44556.685,497.4825,772.07,15720.46,38857.74,16990.0125,2023-04-09,2023,4,9,6,8,99,0,weekend
100.0,4,46527.9525,495.4275,559.4300000000001,23104.755,45019.56,24159.612500000003,2023-04-09,2023,4,9,6,9,99,0,weekend
87.0,4,48161.8525,473.11,678.1949999999999,26949.36,49807.89,28100.665,2023-04-09,2023,4,9,6,10,99,0,weekend
81.96,4,47793.9475,447.21,799.15,27721.095,49943.6,28967.455,2023-04-09,2023,4,9,6,11,99,0,weekend
60.01,4,46000.9975,436.1775,866.4675,26852.1825,47880.27,28154.8275,2023-04-09,2023,4,9,6,12,99,0,weekend
55.0,4,44214.04,457.0975,918.9275,24789.4125,45553.02,26165.4375,2023-04-09,2023,4,9,6,13,99,0,weekend
56.0,4,43463.435,487.505,915.6125,22086.655,42286.47,23489.7725,2023-04-09,2023,4,9,6,14,99,0,weekend
74.0,4,43469.442500000005,542.2574999999999,926.015,17837.5125,37787.02,19305.785,2023-04-09,2023,4,9,6,15,99,0,weekend
86.35,4,44643.3525,676.7325,1041.7975,12053.565,35040.51,13772.095,2023-04-09,2023,4,9,6,16,99,0,weekend
115.2,4,46162.6925,866.14,1382.215,5448.68,31011.68,7697.035,2023-04-09,2023,4,9,6,17,99,0,weekend
129.97,4,46684.265,1077.5375,2309.53,979.335,34769.43,4366.4025,2023-04-09,2023,4,9,6,18,99,0,weekend
133.46,4,46499.1775,1298.9425,3834.3425,20.2525,37512.04,5153.537499999999,2023-04-09,2023,4,9,6,19,99,0,weekend
126.39,4,45545.385,1548.74,5278.0025000000005,0.0,38030.36,6826.7425,2023-04-09,2023,4,9,6,20,99,0,weekend
115.0,4,45026.39,1871.2575,6474.0575,0.0,38221.92,8345.315,2023-04-09,2023,4,9,6,21,99,0,weekend
115.0,4,42851.6925,2182.2425,7284.5625,0.0,37287.35,9466.805,2023-04-09,2023,4,9,6,22,99,0,weekend
98.21,4,40014.8175,3434.9525000000003,8799.2825,0.0,37511.37,12234.235,2023-04-09,2023,4,9,6,23,99,0,weekend
81.85,4,38473.1,3330.2725,9079.4375,0.0,38620.64,12409.71,2023-04-10,2023,4,10,0,0,100,1,holiday
78.14,4,37769.6225,3499.715,9384.08,0.0,38646.54,12883.795,2023-04-10,2023,4,10,0,1,100,1,holiday
71.9,4,37700.62,3654.1125,9701.8,0.0,38585.36,13355.9125,2023-04-10,2023,4,10,0,2,100,1,holiday
70.0,4,38202.125,3729.825,10183.635,0.0,39029.28,13913.46,2023-04-10,2023,4,10,0,3,100,1,holiday
72.96,4,38903.865,3802.175,10798.7925,0.0,40359.01,14600.9675,2023-04-10,2023,4,10,0,4,100,1,holiday
80.0,4,39358.73,3974.0375,11587.3325,85.55499999999999,41080.42,15646.925,2023-04-10,2023,4,10,0,5,100,1,holiday
77.61,4,40731.815,4095.395,12247.57,2823.0125,42558.14,19165.9775,2023-04-10,2023,4,10,0,6,100,1,holiday
69.43,4,43529.35249999999,4271.1900000000005,12229.5,10833.7275,49494.53,27334.417500000003,2023-04-10,2023,4,10,0,7,100,1,holiday
54.88,4,46192.4475,4397.7975,10797.22,20318.3875,56826.79,35513.405,2023-04-10,2023,4,10,0,8,100,1,holiday
22.07,4,48144.8925,4452.28,9388.2175,28012.145,63004.99,41852.6425,2023-04-10,2023,4,10,0,9,100,1,holiday
0.2,4,49400.15,4426.2325,10452.235,32605.8425,68699.0,47484.31,2023-04-10,2023,4,10,0,10,100,1,holiday
-1.01,4,49338.2025,4200.7725,12493.9775,34299.8575,71672.12,50994.6075,2023-04-10,2023,4,10,0,11,100,1,holiday
-8.82,4,47796.5,4114.6625,13137.28,33283.082500000004,69352.66,50535.02500000001,2023-04-10,2023,4,10,0,12,100,1,holiday
-7.77,4,46359.75,4074.22,14745.83,30310.405,67732.56,49130.455,2023-04-10,2023,4,10,0,13,100,1,holiday
-4.07,4,45201.4925,4123.86,16559.535,25930.4275,66014.38,46613.8225,2023-04-10,2023,4,10,0,14,100,1,holiday
-0.07,4,44976.35,4243.82,18478.72,19477.1825,62407.37,42199.7225,2023-04-10,2023,4,10,0,15,100,1,holiday
19.49,4,46449.66,4402.5925,19959.9775,11457.49,59464.08,35820.06,2023-04-10,2023,4,10,0,16,100,1,holiday
44.58,4,47850.63,4571.005,20785.6325,4535.2175,56079.74,29891.855,2023-04-10,2023,4,10,0,17,100,1,holiday
65.54,4,48706.3275,4790.2225,23184.03,792.8775,57896.59,28767.13,2023-04-10,2023,4,10,0,18,100,1,holiday
40.84,4,48306.575,4716.0375,26695.5825,24.975,60005.4,31436.595,2023-04-10,2023,4,10,0,19,100,1,holiday
21.81,4,47204.3225,4620.025,29182.4625,0.0,60568.96,33802.4875,2023-04-10,2023,4,10,0,20,100,1,holiday
11.52,4,45720.905,4522.0725,30444.3225,0.0,59688.56,34966.395,2023-04-10,2023,4,10,0,21,100,1,holiday
11.52,4,43263.4625,4529.645,31126.26,0.0,56255.63,35655.905,2023-04-10,2023,4,10,0,22,100,1,holiday
1.45,4,45371.1975,5808.37,29440.5275,0.0,56136.92,35248.8975,2023-04-10,2023,4,10,0,23,100,1,holiday
0.99,4,43860.54,5210.65,28365.3725,0.0,54877.32,33576.0225,2023-04-11,2023,4,11,1,0,101,0,weekday
0.72,4,43287.1875,5261.195,27119.8225,0.0,53648.13,32381.0175,2023-04-11,2023,4,11,1,1,101,0,weekday
1.09,4,43689.99,5239.9475,26183.6175,0.0,52885.68,31423.565,2023-04-11,2023,4,11,1,2,101,0,weekday
6.1,4,45286.2425,5167.7125,25582.52,0.0,52544.83,30750.2325,2023-04-11,2023,4,11,1,3,101,0,weekday
34.02,4,48220.8325,5107.07,25193.4375,0.0,54141.51,30300.5075,2023-04-11,2023,4,11,1,4,101,0,weekday
93.8,4,54193.6375,4947.625,24747.935,65.6075,58134.34,29761.1675,2023-04-11,2023,4,11,1,5,101,0,weekday
105.63,4,58928.415,4787.8425,24321.8075,1019.49,63081.58,30129.14,2023-04-11,2023,4,11,1,6,101,0,weekday
108.26,4,61796.1375,4661.715,24225.9875,3881.1675,67566.37,32768.87,2023-04-11,2023,4,11,1,7,101,0,weekday
93.8,4,62653.775,4573.3325,24933.2575,8260.7275,70872.6,37767.317500000005,2023-04-11,2023,4,11,1,8,101,0,weekday
54.25,4,63320.33,4515.9725,25950.4625,13191.7675,73459.21,43658.2025,2023-04-11,2023,4,11,1,9,101,0,weekday
9.03,4,63714.455,4369.7225,26532.7,17924.225,75759.52,48826.6475,2023-04-11,2023,4,11,1,10,101,0,weekday
0.07,4,63351.7475,4292.81,26264.765,21816.9675,77282.77,52374.5425,2023-04-11,2023,4,11,1,11,101,0,weekday
-0.1,4,62226.69,4248.66,26248.1875,24038.9225,76492.17,54535.77,2023-04-11,2023,4,11,1,12,101,0,weekday
-0.09,4,60527.715,4238.55,26666.2125,24286.505,75494.38,55191.2675,2023-04-11,2023,4,11,1,13,101,0,weekday
-0.01,4,59263.07,4250.5425,26526.2175,22302.3,73450.46,53079.06,2023-04-11,2023,4,11,1,14,101,0,weekday
6.61,4,58076.715,4251.4425,25556.6,18196.5675,71376.31,48004.61,2023-04-11,2023,4,11,1,15,101,0,weekday
82.2,4,58898.46,4061.845,22636.83,12224.49,67285.57,38923.165,2023-04-11,2023,4,11,1,16,101,0,weekday
130.8,4,59756.01,3725.3925,17254.2175,5485.6925,57684.26,26465.3025,2023-04-11,2023,4,11,1,17,101,0,weekday
162.46,4,60229.5325,2992.4225,11568.0825,1046.3925,54046.4,15606.8975,2023-04-11,2023,4,11,1,18,101,0,weekday
165.38,4,58899.8575,2339.8725,8457.52,24.8725,49253.14,10822.265,2023-04-11,2023,4,11,1,19,101,0,weekday
141.39,4,56039.8875,2083.75,6907.2625,0.0,46388.4,8991.0125,2023-04-11,2023,4,11,1,20,101,0,weekday
130.8,4,53060.4,2147.3525,6618.225,0.0,43251.53,8765.5775,2023-04-11,2023,4,11,1,21,101,0,weekday
130.8,4,49516.1625,2615.62,7158.225,0.0,40367.63,9773.845,2023-04-11,2023,4,11,1,22,101,0,weekday
97.6,4,46254.205,3976.285,8286.1225,0.0,40430.92,12262.4075,2023-04-11,2023,4,11,1,23,101,0,weekday
86.23,4,43944.085,4277.3375,9944.725,0.0,41246.98,14222.0625,2023-04-12,2023,4,12,2,0,102,0,weekday
80.63,4,43245.225,4508.6925,11618.5375,0.0,43421.17,16127.23,2023-04-12,2023,4,12,2,1,102,0,weekday
78.71,4,43520.525,4545.9125,13108.0675,0.0,44905.17,17653.98,2023-04-12,2023,4,12,2,2,102,0,weekday
80.2,4,45004.915,4529.875,14542.3425,0.0,47476.87,19072.2175,2023-04-12,2023,4,12,2,3,102,0,weekday
85.8,4,48463.4675,4445.14,16182.7125,0.0,50340.03,20627.8525,2023-04-12,2023,4,12,2,4,102,0,weekday
108.22,4,54660.1975,4324.625,18438.0125,97.4,54862.54,22860.0375,2023-04-12,2023,4,12,2,5,102,0,weekday
124.87,4,59727.77,4235.0325,20454.7075,1376.3775,60576.71,26066.1175,2023-04-12,2023,4,12,2,6,102,0,weekday
136.41,4,62545.935,4061.2075,21317.9975,4097.45,66068.24,29476.655,2023-04-12,2023,4,12,2,7,102,0,weekday
131.99,4,63518.3625,3803.015,21029.7875,7091.6900000000005,65989.5,31924.4925,2023-04-12,2023,4,12,2,8,102,0,weekday
120.0,4,64778.7425,3473.3425,20376.535,9712.055,64768.38,33561.932499999995,2023-04-12,2023,4,12,2,9,102,0,weekday
111.56,4,65337.8875,3060.5575,20291.7725,11568.8775,64052.34,34921.2075,2023-04-12,2023,4,12,2,10,102,0,weekday
100.72,4,64810.24,2680.2025000000003,20037.6875,12637.645,63058.15,35355.535,2023-04-12,2023,4,12,2,11,102,0,weekday
97.36,4,63636.175,2231.1375,19550.3025,12604.795,61427.42,34386.235,2023-04-12,2023,4,12,2,12,102,0,weekday
97.62,4,62092.7175,1763.685,18785.8525,11996.009999999998,58489.42,32545.5475,2023-04-12,2023,4,12,2,13,102,0,weekday
97.07,4,60976.9375,1485.75,17322.1475,10610.065,55372.06,29417.9625,2023-04-12,2023,4,12,2,14,102,0,weekday
